file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
1079_IEO_ANG_MD.wav,angry,根據現有的音頻錄音，你能分析並辨識說話者所表達的情緒嗎？(a) 厭惡 (b) 生氣 (c) 悲傷 (d) 快樂,(b) 生氣,考慮到音頻中說話者所表達的情緒，你認為哪一種社交互動是最適合的回應？(a) 為他們的好消息或成就表現出真正的興奮。(b) 專心聆聽，不要打斷，讓他們發洩情緒。(c) 提供安慰，並提醒他們是安全的。(d) 冷靜地表示理解，並建議離開不愉快的環境。,(b) 專心聆聽，不要打斷，讓他們發洩情緒。
1007_IWW_SAD_XX.wav,sad,使用提供的音訊片段作為輸入，你會如何詮釋或分類說話者的潛在情緒？(a) 憤怒 (b) 嫌惡 (c) 悲傷 (d) 快樂,(c) 悲傷,考慮該段談話所傳達的情緒，下列哪一個情境最符合說話者的情感狀態？(a) 在機場道別。 (b) 贏得期待已久的獎項或獎品。 (c) 因沮喪而摔東西。 (d) 帶著焦慮準備高壓考試。,(a) 在機場道別。
1020_IWL_SAD_XX.wav,sad,根據說話者的語音線索，給定的音訊檔案所傳達的情緒語調或感覺為何？ (a) 快樂 (b) 恐懼 (c) 厭惡 (d) 悲傷,(d) 悲傷,下列哪一句最能符合和音訊中表達相同情緒的其他人的情感狀態？ (a) 這讓我感到噁心想吐。 (b) 我就是無法停止想著那些糟糕的回憶。 (c) 這太可怕了，我無法不去想它。 (d) 我實在太高興了，快要爆炸！,(b) 我就是無法停止想著那些糟糕的回憶。
1036_TAI_SAD_XX.wav,sad,錄音中的說話者感覺如何？ (a) 害怕 (b) 厭惡 (c) 生氣 (d) 悲傷,(d) 悲傷,根據音檔中表現出來的情緒，哪一種面部表情最有可能出現？ (a) 眉頭深鎖，嘴微開，彷彿要喊叫 (b) 鼻子皺起，上唇上揚 (c) 臉色僵硬，嘴唇顫抖且呼吸急促 (d) 目光低垂，下巴鬆弛,(d) 目光低垂，下巴鬆弛
1061_DFA_SAD_XX.wav,sad,從現有的音頻錄音中，你能夠分析並辨識說話者所表達的情緒嗎？(a) 厭惡 (b) 快樂 (c) 恐懼 (d) 悲傷,(d) 悲傷,根據說話內容的情感語氣，下列哪一個情境最能反映說話者的情緒？(a) 讀著一封充滿情感的告別信。 (b) 遇到別人逼車後大喊大叫。 (c) 聽到令人震驚且冒犯的言論。 (d) 一個人在黑暗中看恐怖電影。,(a) 讀著一封充滿情感的告別信。
1045_IWL_SAD_XX.wav,sad,說話者在音訊中表達的是哪一種情緒？(a) 悲傷 (b) 噁心 (c) 生氣 (d) 快樂,(a) 悲傷,在以下的臉部表情中，哪一個最符合音訊片段中所傳達的情緒？(a) 緊咬牙關，臉部側邊肌肉緊繃。(b) 眼睛睜大，眉毛上揚，嘴唇微微張開。(c) 額頭皺紋加上憂鬱的表情 (d) 眼角帶笑，嘴巴張開大笑,(c) 額頭皺紋加上憂鬱的表情
1066_DFA_SAD_XX.wav,sad,錄音中的說話者感覺如何？（a）害怕 （b）厭惡 （c）快樂 （d）難過,（d）難過,哪一句話最能反映錄音中相同的情緒？（a）我好興奮，我的快樂根本藏不住！ （b）我連看這個都覺得很不舒服。 （c）我喘不過氣來，我現在真的好害怕。 （d）我覺得很低落，好像沒有什麼可以讓我振作起來。,（d）我覺得很低落，好像沒有什麼可以讓我振作起來。
1076_TAI_SAD_XX.wav,sad,使用提供的音訊片段作為輸入，您會如何解讀或分類說話者潛在的情緒？(a) 恐懼 (b) 悲傷 (c) 快樂 (d) 厭惡,(b) 悲傷,以下哪一個情境最有可能與說話者在語音中表達的情緒相符？(a) 觀看感人但悲傷的電影場景。(b) 獨自在黑暗中看恐怖片。(c) 轉頭不看變質的食物。(d) 在對話中因有趣的笑話而大笑。,(a) 觀看感人但悲傷的電影場景。
1084_IEO_SAD_HI.wav,sad,根據說話者在給定音訊檔案中的聲音線索，所傳達的情緒語調或感覺是什麼？(a) 厭惡 (b) 憤怒 (c) 悲傷 (d) 恐懼,(c) 悲傷,感受到相同情緒的人最有可能說出哪一句話？(a) 我不敢相信這發生了，我好生氣！ (b) 太髒了！請盡快清理。 (c) 我無法呼吸了，我現在真的很害怕。 (d) 我就是無法停止想那些不好的回憶。,(d) 我就是無法停止想那些不好的回憶。
1025_IWW_SAD_XX.wav,sad,根據提供的音頻錄音，你能分析並判斷說話者所表達的情緒嗎？(a)快樂 (b)厭惡 (c)悲傷 (d)憤怒,(c)悲傷,哪一句話最能反映音頻中所辨識到的相同情緒？(a)我現在感到非常感激與充滿喜悅。 (b)他們怎麼敢這樣不公平地對待我！ (c)我感到好空虛，好像一切都不再重要。 (d)我無法擺脫某種壞事即將發生的感覺。,(c)我感到好空虛，好像一切都不再重要。
1019_ITS_SAD_XX.wav,sad,音訊中說話者的情感語調是什麼？(a) 悲傷 (b) 快樂 (c) 噁心 (d) 生氣,(a) 悲傷,考慮此段演說所傳達的情感，以下哪一個情境最符合說話者的情緒狀態？(a) 與摯愛之人久別重逢時擁抱。 (b) 一個人在分手後哭泣。 (c) 獨自在黑暗中看恐怖電影。 (d) 聽到一個令人震驚且冒犯的言論。,(b) 一個人在分手後哭泣。
1059_IWL_SAD_XX.wav,sad,說話者在音檔中的情緒語調是什麼？(a) 恐懼 (b) 悲傷 (c) 厭惡 (d) 快樂,(b) 悲傷,下列哪一句話最有可能反映出經歷與說話者相同情緒狀態的人的心情？(a) 我不知道要如何走出這個失落。 (b) 我止不住微笑，一切都太美好了。 (c) 我喘不過氣來，我現在真的很害怕。 (d) 我不敢相信會發生這種事，我太憤怒了！,(a) 我不知道要如何走出這個失落。
1039_IWW_SAD_XX.wav,sad,從現有的音訊錄音中，你可以分析並判斷說話者所表達的情感嗎？(a) 悲傷 (b) 害怕 (c) 厭惡 (d) 快樂,(a) 悲傷,下列哪一種情境最符合說話者在這段演說中表現出的情感？(a) 在對話中聽到有趣的笑話大笑 (b) 在機場道別 (c) 爭吵後甩門而去 (d) 夜晚獨自在黑暗的巷弄中行走,(b) 在機場道別
1030_ITH_SAD_XX.wav,sad,音檔中說話者的情緒語調是什麼？(a) 厭惡 (b) 快樂 (c) 悲傷 (d) 生氣,(c) 悲傷,哪一種臉部表情最符合錄音中的情緒？(a) 眼睛彎彎笑開嘴 (b) 眼睛瞇起、鼻子皺起 (c) 嘴唇緊閉、眼神犀利 (d) 額頭起皺、神情哀傷,(d) 額頭起皺、神情哀傷
1036_ITH_SAD_XX.wav,sad,根據話者在給定音訊檔中的聲音線索，請問其傳達出何種情緒語氣或感受？(a) 厭惡 (b) 生氣 (c) 悲傷 (d) 開心,(c) 悲傷,根據話者在音訊中表達的情緒，以下哪一種社交互動反應最為適當？(a) 給予情感支持並避免忽視他們的悲傷。 (b) 握住他們的手或提供一些肢體上的安慰。 (c) 為他們的難過道歉，並轉換話題以避免使他們更加不適。 (d) 讓他們冷靜一下再進一步互動。,(a) 給予情感支持並避免忽視他們的悲傷。
1010_IOM_SAD_XX.wav,sad,錄音中的說話者感覺如何？(a) 傷心 (b) 開心 (c) 生氣 (d) 噁心,(a) 傷心,下列哪一句最能反映那些經歷與說話者相同情緒的人的心情？(a) 我真的很害怕接下來會發生什麼事。 (b) 這東西看起來真噁心又髒，我受不了！ (c) 別再找藉口了，這完全是你的錯！ (d) 很難想像事情會變得更好。,(d) 很難想像事情會變得更好。
1024_ITH_SAD_XX.wav,sad,根據現有的音訊錄音，你能分析並辨識出講者所表達的情緒嗎？(a) 害怕 (b) 悲傷 (c) 快樂 (d) 生氣,(b) 悲傷,考慮到講者的情緒，下列哪一句最能代表其他也正在經歷同樣情緒的人們的感受？(a) 我甚至無法看這個，不然會很不舒服。 (b) 很難想像事情會變好。 (c) 我無法擺脫壞事快要發生的感覺。 (d) 我不敢相信這真的發生了，我好生氣！,(b) 很難想像事情會變好。
1088_TSI_SAD_XX.wav,sad,你能從這段音檔中辨識說話者的情緒嗎？(a) 害怕 (b) 厭惡 (c) 傷心 (d) 生氣,(c) 傷心,以下哪個情境最符合這段音檔中說話者的情緒？(a) 讀著一封感人的告別信。 (b) 與親友一起慶祝生日。 (c) 聞到房間裡難聞的氣味。 (d) 父母因孩子行為不當而責罵孩子。,(a) 讀著一封感人的告別信。
1079_TAI_SAD_XX.wav,sad,根據現有的音訊錄音，你能夠分析並辨識說話者所表達的情緒嗎？(a) 害怕 (b) 快樂 (c) 悲傷 (d) 厭惡,(c) 悲傷,根據說話者在音訊中所傳達的情緒，以下哪一種社交互動是最合適的回應？(a) 為他們的不適道歉並轉換話題，以避免讓他們更加不舒服。 (b) 鼓勵他們深呼吸以放鬆心情。 (c) 建議從事能保持正面能量的活動。 (d) 以同理心傾聽並讓他們表達心情。,(d) 以同理心傾聽並讓他們表達心情。
1033_IWL_SAD_XX.wav,sad,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 憤怒 (b) 快樂 (c) 悲傷 (d) 恐懼,(c) 悲傷,根據說話者在音訊中傳達的情緒，下列哪一種社交互動最適合作為回應？(a) 握住他們的手或給予一些肢體上的安慰。 (b) 避免進一步討論，尊重他們對話題的排斥。 (c) 給予情感上的支持，並避免忽視他們的悲傷。 (d) 如果適合，向他們道歉並承認你的錯誤。,(c) 給予情感上的支持，並避免忽視他們的悲傷。
1064_TIE_SAD_XX.wav,sad,根據提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 厭惡 (b) 悲傷 (c) 憤怒 (d) 恐懼,(b) 悲傷,從以下列出的臉部表情中，你認為哪一個最能準確呈現音訊中聽到的情緒？(a) 咬緊牙關，臉側肌肉緊繃 (b) 睜大眼睛，眉毛上揚，嘴唇微微張開 (c) 鼻子皺起，上唇上揚 (d) 重重嘆氣，皺眉並身體下垂,(d) 重重嘆氣，皺眉並身體下垂
1063_TAI_SAD_XX.wav,sad,錄音中的說話者感覺如何？ (a)快樂 (b)生氣 (c)難過 (d)害怕,(c)難過,根據說話者在音檔中表達出的情緒，下列哪一種社交互動是最合適的回應？ (a)給予安慰的擁抱或安慰的話語。 (b)鼓勵他們做深呼吸來放鬆。 (c)避免繼續討論並尊重他們對該話題的反感。 (d)在進一步互動前給他們時間冷靜。,(a)給予安慰的擁抱或安慰的話語。
1048_DFA_SAD_XX.wav,sad,說話者在音檔中的情緒語調是什麼？(a) 悲傷 (b) 憤怒 (c) 恐懼 (d) 厭惡,(a) 悲傷,下列哪一種情境最符合語音中所傳達的情緒？(a) 一個人在分手後哭泣。 (b) 同事之間激烈爭吵。 (c) 與親友慶祝生日。 (d) 對房間裡的惡臭產生反應。,(a) 一個人在分手後哭泣。
1050_WSI_SAD_XX.wav,sad,說話者在音頻中表達的是哪一種情緒？(a) 悲傷 (b) 生氣 (c) 厭惡 (d) 恐懼,(a) 悲傷,根據在音頻中辨識出的情緒，以下哪一種社交互動最適合作為回應？(a) 同理傾聽，讓對方表達自己的感受。 (b) 安慰對方，並提供辦法讓他們走出不舒服的情境。 (c) 微笑並正面參與對話。 (d) 給予對方空間，等他們冷靜後再繼續交流。,(a) 同理傾聽，讓對方表達自己的感受。
1062_IEO_SAD_MD.wav,sad,你能從這段音檔判斷說話者的情緒嗎？ (a) 憤怒 (b) 厭惡 (c) 悲傷 (d) 快樂,(c) 悲傷,以下哪一種臉部表情最符合音檔中的情緒？ (a) 頭微微往後縮，帶著驚恐的眼神，好像在尋找逃脫的路 (b) 眼睛往下看，嘴唇顫抖 (c) 下巴內縮，嘴角抽動一邊，好像無法忍受 (d) 眉毛上揚，皺著眉頭,(b) 眼睛往下看，嘴唇顫抖
1067_DFA_SAD_XX.wav,sad,根據提供的音訊錄音，你能分析並辨識說話者所表達的情緒嗎？ (a) 悲傷 (b) 生氣 (c) 快樂 (d) 厭惡,(a) 悲傷,根據說話者在音訊中所傳達的情緒，下列哪一種社交互動會是最合適的回應？ (a) 微笑並正向參與對話。 (b) 給予安慰並提醒他們是安全的。 (c) 同理傾聽，讓他們表達自己的感受。 (d) 安慰他們並提供解決尷尬情境的方法。,(c) 同理傾聽，讓他們表達自己的感受。
1050_MTI_SAD_XX.wav,sad,說話者在音頻中表達的是哪一種情感？ (a) 噁心 (b) 快樂 (c) 憤怒 (d) 悲傷,(d) 悲傷,在以下幾種臉部表情中，你認為哪一種最符合音頻中傳達的情感？(a) 重重嘆氣、皺眉且身體佝僂 (b) 揚起眉毛並皺起眉頭 (c) 眼睛瞇起，鼻子皺起 (d) 緊皺眉頭且嘴唇顫抖,(a) 重重嘆氣、皺眉且身體佝僂
1057_TIE_SAD_XX.wav,sad,根據現有的音訊錄音，請你分析並判斷說話者正在表達哪一種情緒？(a) 悲傷 (b) 害怕 (c) 開心 (d) 生氣,(a) 悲傷,根據說話者在音訊中表達的情緒，下列哪一種社交互動是最適合的回應？(a) 專心傾聽，讓對方抒發情緒，不要打斷 (b) 平靜表達理解，並建議離開令人不舒服的環境 (c) 保持冷靜並提供支持來緩解對方焦慮 (d) 給對方一個安慰的擁抱或鼓勵的話語,(d) 給對方一個安慰的擁抱或鼓勵的話語
1012_IWW_SAD_XX.wav,sad,該音檔中說話者的情緒語調為何？(a) 恐懼 (b) 憤怒 (c) 厭惡 (d) 悲傷,(d) 悲傷,以下哪一句最有可能是感受相同情緒的人所說的話？(a) 我忍不住微笑，一切都很美好。 (b) 我受夠了這些胡鬧。 (c) 我就是無法停止回想那些糟糕的回憶。 (d) 我總有種不祥的預感。,(c) 我就是無法停止回想那些糟糕的回憶。
1056_IEO_SAD_MD.wav,sad,你能從這段音訊中辨認說話者的情緒嗎？ (a) 害怕 (b) 傷心 (c) 快樂 (d) 生氣,(b) 傷心,根據說話者在音訊中表達的情緒，下列哪一種社交互動是最合適的回應？ (a) 為他們的不適道歉，並轉換話題以避免讓他們更不舒服。 (b) 提供情感支持，並避免忽略他們的傷心。 (c) 給予安慰，提醒他們現在很安全。 (d) 適當的話，為你的錯誤道歉並承認失誤。,(b) 提供情感支持，並避免忽略他們的傷心。
1002_DFA_SAD_XX.wav,sad,說話者在音訊中表達的是哪一種情緒？(a) 悲傷 (b) 厭惡 (c) 憤怒 (d) 快樂,(a) 悲傷,考慮到音訊中所表達的情緒，下列哪一種臉部表情最符合這種情緒？(a) 眼睛瞇起、鼻子皺起 (b) 眼睛大張、眉毛上揚、嘴唇微微張開 (c) 目光銳利、嘴唇緊閉 (d) 眼神向下、嘴唇顫抖,(d) 眼神向下、嘴唇顫抖
1043_DFA_SAD_XX.wav,sad,根據說話者在給定音頻檔案中的聲音線索，請問其所傳達的情緒語調或感受為何？(a) 害怕 (b) 快樂 (c) 厭惡 (d) 悲傷,(d) 悲傷,下列哪一種情境最符合說話者在這段講話中所表達的情緒？(a) 對房間裡的惡臭做出反應。(b) 一個人在收到好消息後微笑。(c) 念著一封感人的告別信。(d) 帶著焦慮準備一場關鍵考試。,(c) 念著一封感人的告別信。
1082_TIE_SAD_XX.wav,sad,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 憤怒 (b) 悲傷 (c) 厭惡 (d) 快樂,(b) 悲傷,哪一種臉部表情最能代表片段中的情緒？(a) 下巴後縮，一側嘴角抽動，彷彿難以忍受。(b) 眉頭深鎖，嘴微張，彷彿要喊叫。(c) 額頭有皺紋，神情哀傷。(d) 頭部微微往後，眼神驚恐，彷彿在尋找逃脫的辦法。,(c) 額頭有皺紋，神情哀傷
1035_IOM_SAD_XX.wav,sad,你能從這段錄音中辨識說話者的情緒嗎？(a)快樂 (b)害怕 (c)厭惡 (d)悲傷,(d)悲傷,下列哪一個情境最符合這位說話者在這段演講中展現的情緒？(a)一個人在被其他車插隊後大聲咆哮。(b)贏得期待已久的獎項或獎品。(c)觀看一個感人但悲傷的電影片段。(d)聽到一個令人震驚和冒犯的言論。,(c)觀看一個感人但悲傷的電影片段。
1019_DFA_SAD_XX.wav,sad,根據語音檔中的聲音線索，說話者傳達的是哪一種情緒語調或感受？(a) 開心 (b) 害怕 (c) 生氣 (d) 悲傷,(d) 悲傷,下列哪一句最能反映出與說話者相同情緒狀態的人們？(a) 這東西看起來真的很噁心又髒，我受不了！(b) 別再找藉口了，這完全是你的錯！(c) 我真的很害怕接下來會發生什麼。(d) 我覺得好空虛，好像什麼都不重要了。,(d) 我覺得好空虛，好像什麼都不重要了。
1042_DFA_SAD_XX.wav,sad,請使用提供的音訊片段作為輸入，您會如何解讀或分類說話者的潛在情感？(a) 憤怒 (b) 悲傷 (c) 厭惡 (d) 恐懼,(b) 悲傷,下列哪一種情境最符合此段談話中所辨識出的說話者情緒？(a) 在夜晚獨自走在黑暗小巷中。(b) 和摯愛之人久別重逢相擁。(c) 參加摯友的葬禮。(d) 皺著眉拒絕難吃的食物。,(c) 參加摯友的葬禮。
1068_MTI_SAD_XX.wav,sad,音訊中說話者的情感語調是什麼？ (a) 恐懼 (b) 悲傷 (c) 快樂 (d) 厭惡,(b) 悲傷,根據音訊中表達的情感，最有可能出現哪一種臉部表情？ (a) 鼻孔張大且表情緊繃 (b) 眼睛向下看且嘴唇顫抖 (c) 下巴後縮，嘴角一邊抽動，似乎無法忍受 (d) 臉部肌肉放鬆，露出愉快的微笑,(b) 眼睛向下看且嘴唇顫抖
1053_IWW_SAD_XX.wav,sad,考慮提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 害怕 (b) 悲傷 (c) 噁心 (d) 快樂,(b) 悲傷,以下哪一句話最符合其他人在音訊中表達的相同情緒？(a) 太髒了！請盡快清理。 (b) 我心情很低落，好像沒有什麼能讓我振作起來。 (c) 我喘不過氣，我現在真的很害怕。 (d) 別再找藉口了；這完全是你的錯！,(b) 我心情很低落，好像沒有什麼能讓我振作起來。
